32 ,0,2043 ,3 ,Bulgaria,42.6073975,25.4856617,2,14 ,7,2," ""Hotel Hemus, Sunny Beach"".
"
33 ,0,1658 ,4 ,Bulgaria,42.6073975,25.4856617,2,7 ,8,2," ""Hotel Raliza, Albena"".
"
34 ,0,1558 ,2 ,Bulgaria,42.6073975,25.4856617,2,7 ,7,3," ""Hotel Phoenix, Sunny Beach"".
"
35 ,4,1718 ,2 ,Bulgaria,42.6073975,25.4856617,2,14 ,6,3," ""Hotel Nessebar, Sunny Beach"".
"
36 ,0,1383 ,3 ,Bulgaria,42.6073975,25.4856617,2,7 ,8,3," ""Hotel Gergana, Albena"".
"
37 ,0,3628 ,4 ,Bulgaria,42.6073975,25.4856617,2,21 ,8,3," ""Hotel Orlav, Albena"".
"
38 ,4,2739 ,3 ,Bulgaria,42.6073975,25.4856617,2,14 ,7,4," ""Hotel Burgas, Sunny Beach"".
"
39 ,0,2399 ,2 ,Bulgaria,42.6073975,25.4856617,2,14 ,9,4," ""Grandhotel Varna, Albena"".
"
40 ,0,2273 ,3 ,Bornholm,55.1430973,14.9226388173363,1,14 ,8,6," ""H.Flat Bornholm"".
"
41 ,0,1729 ,5 ,Bornholm,55.1430973,14.9226388173363,1,7 ,7,6," ""H.Flat Bornholm"".
"
42 ,0,1389 ,4 ,Bornholm,55.1430973,14.9226388173363,1,7 ,7,6," ""H.Flat Bornholm"".
"
43 ,2,968 ,6 ,Bornholm,55.1430973,14.9226388173363,1,14 ,4,6," ""H.Flat Bornholm"".
"
44 ,2,489 ,6 ,Bornholm,55.1430973,14.9226388173363,1,7 ,5,6," ""H.Flat Bornholm"".
"
45 ,2,489 ,6 ,Bornholm,55.1430973,14.9226388173363,1,7 ,9,6," ""H.Flat Bornholm"".
"
46 ,0,2838 ,4 ,Fano,43.8424173,13.0146632,1,14 ,7,6," ""H.Flat Fano"".
"
47 ,0,1399 ,6 ,Fano,43.8424173,13.0146632,1,7 ,8,6," ""H.Flat Fano"".
"
48 ,2,958 ,6 ,Fano,43.8424173,13.0146632,1,14 ,9,6," ""H.Flat Fano"".
"
49 ,2,579 ,3 ,Fano,43.8424173,13.0146632,1,7 ,6,6," ""H.Flat Romo"".
"
50 ,2,789 ,5 ,Fano,43.8424173,13.0146632,1,7 ,5,6," ""H.Flat Romo"".
"
51 ,2,2839 ,10 ,Fano,43.8424173,13.0146632,1,7 ,7,6," ""H.Flat Romo"".
"
52 ,0,629 ,6 ,Lolland,54.7772557,11.4156817487746,1,7 ,8,6," ""H.Flat Lolland"".
"
53 ,0,1598 ,4 ,Lolland,54.7772557,11.4156817487746,1,14 ,7,6," ""H.Flat Lolland"".
"
54 ,2,429 ,8 ,Lolland,54.7772557,11.4156817487746,1,7 ,9,6," ""H.Flat Lolland"".
"
55 ,2,648 ,2 ,Allgaeu,47.7852787,11.6243293,1,7 ,6,2," ""Gasthaus Meier, Allgaeu"".
"
56 ,1,972 ,4 ,Allgaeu,47.7852787,11.6243293,1,7 ,7,2," ""Gasthaus Alpenland, Allgaeu"".
"
57 ,2,1060 ,3 ,Allgaeu,47.7852787,11.6243293,1,7 ,8,3," ""Hotel Alpspitz, Allgaeu"".
"
58 ,1,2110 ,3 ,Allgaeu,47.7852787,11.6243293,0,14 ,7,3," ""Hotel Alpspitz, Allgaeu"".
"
59 ,4,1835 ,2 ,Allgaeu,47.7852787,11.6243293,1,14 ,6,5," ""Hofgut Kuernach, Allgaeu"".
"
60 ,1,951 ,2 ,Allgaeu,47.7852787,11.6243293,1,7 ,9,5," ""Hofgut Kuernach, Allgaeu"".
"
61 ,2,794 ,4 ,Allgaeu,47.7852787,11.6243293,0,7 ,8,6," ""H.Flat, Allgaeu"".
"
62 ,4,814 ,6 ,Allgaeu,47.7852787,11.6243293,1,7 ,7,6," ""H.Flat, Allgaeu"".
"
63 ,1,1568 ,4 ,Allgaeu,47.7852787,11.6243293,1,14 ,6,6," ""H.Flat, Allgaeu"".
"
64 ,1,644 ,4 ,Allgaeu,47.7852787,11.6243293,1,7 ,7,6," ""H.Flat, Allgaeu"".
"
65 ,2,648 ,2 ,Alps,45.9531685,9.23790745975765,1,7 ,6,2," ""Pension Blueml, Upper Bavaria"".
"
66 ,1,2232 ,3 ,Alps,45.9531685,9.23790745975765,1,14 ,7,2," ""Pension Blueml, Upper Bavaria"".
"
67 ,2,2082 ,4 ,Alps,45.9531685,9.23790745975765,1,7 ,8,3," ""Hotel Chiemgauer Hof, Upper Bavaria"".
"
68 ,2,5185 ,3 ,Alps,45.9531685,9.23790745975765,1,21 ,6,3," ""Hotel Chiemgauer Hof, Upper Bavaria"".
"
69 ,4,2368 ,2 ,Alps,45.9531685,9.23790745975765,0,14 ,9,3," ""Hotel Chiemgauer Hof, Upper Bavaria"".
"
70 ,2,3758 ,2 ,Alps,45.9531685,9.23790745975765,1,21 ,7,4," ""Hotel Zur Post, Upper Bavaria"".
"
71 ,2,3135 ,3 ,Alps,45.9531685,9.23790745975765,1,14 ,8,4," ""Hotel Zur Post, Upper Bavaria"".
"
72 ,1,3762 ,4 ,Alps,45.9531685,9.23790745975765,1,14 ,7,4," ""Hotel Zur Post, Upper Bavaria"".
"
73 ,2,1254 ,4 ,Alps,45.9531685,9.23790745975765,1,7 ,6,6," ""H.Flat Upper Bavaria"".
"
74 ,2,814 ,6 ,Alps,45.9531685,9.23790745975765,0,7 ,8,6," ""H.Flat Upper Bavaria"".
"
75 ,2,1361 ,2 ,Bavaria,48.9467562,11.4038717,1,14 ,9,6," ""H.Flat Upper Bavaria"".
"
76 ,2,1618 ,4 ,Bavaria,48.9467562,11.4038717,1,14 ,5,6," ""H.Flat Upper Bavaria"".
"
77 ,2,1728 ,2 ,Bavaria,48.9467562,11.4038717,0,14 ,7,6," ""H.Flat Upper Bavaria"".
"
78 ,1,609 ,3 ,Bavaria,48.9467562,11.4038717,1,7 ,6,6," ""H.Flat Upper Bavaria"".
"
79 ,1,1069 ,6 ,Bavaria,48.9467562,11.4038717,1,7 ,8,6," ""H.Flat Upper Bavaria"".
"
80 ,1,684 ,4 ,Bavaria,48.9467562,11.4038717,1,7 ,9,6," ""H.Flat Upper Bavaria"".
"
81 ,4,1328 ,4 ,Bavaria,48.9467562,11.4038717,0,14 ,5,6," ""H.Flat Upper Bavaria"".
"
82 ,4,779 ,2 ,Bavaria,48.9467562,11.4038717,1,7 ,6,6," ""H.Flat Upper Bavaria"".
"
83 ,4,1639 ,5 ,Bavaria,48.9467562,11.4038717,1,7 ,7,6," ""H.Flat Upper Bavaria"".
"
84 ,1,944 ,8 ,Bavaria,48.9467562,11.4038717,1,7 ,8,6," ""H.Flat Upper Bavaria"".
"
85 ,1,758 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,6,2," ""Wolfsgruener Schloss, Erz Gebirge"".
"
86 ,1,758 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,7,2," ""Wolfsgruener Schloss, Erz Gebirge"".
"
87 ,2,1885 ,4 ,ErzGebirge,50.5916915,13.0548630200455,1,14 ,8,2," ""Wolfsgruener Schloss, Erz Gebirge"".
"
88 ,2,758 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,9,2," ""Wolfsgruener Schloss, Erz Gebirge"".
"
89 ,1,1828 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,14 ,5,3," ""Hotel Am Fichtelberg, Erz Gebirge"".
"
90 ,1,918 ,2 ,ErzGebirge,50.5916915,13.0548630200455,0,7 ,7,3," ""Hotel Am Fichtelberg, Erz Gebirge"".
"
91 ,1,2738 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,21 ,6,3," ""Hotel Am Fichtelberg, Erz Gebirge"".
"
92 ,2,1828 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,14 ,9,3," ""Sporthotel, Erz Gebirge"".
"
93 ,2,918 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,5,3," ""Sporthotel, Erz Gebirge"".
"
94 ,1,1580 ,4 ,ErzGebirge,50.5916915,13.0548630200455,0,7 ,8,4," ""Kur- und Sporthotel, Erz Gebirge"".
"
95 ,1,958 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,7,4," ""Kur- und Sporthotel, Erz Gebirge"".
"
96 ,1,2385 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,14 ,6,4," ""Kur- und Sporthotel, Erz Gebirge"".
"
97 ,2,1372 ,3 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,8,4," ""Hotel Panorama, Erz Gebirge"".
"
98 ,2,2188 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,14 ,9,4," ""Hotel Panorama, Erz Gebirge"".
"
99 ,4,1098 ,2 ,ErzGebirge,50.5916915,13.0548630200455,1,7 ,8,4," ""Hotel Panorama, Erz Gebirge"".
"
100 ,2,478 ,2 ,Harz,51.72515265,10.694599785801,1,7 ,5,2," ""Hotel Brockenscheideck, Harz"".
"
101 ,1,948 ,2 ,Harz,51.72515265,10.694599785801,0,14 ,6,2," ""Hotel Brockenscheideck, Harz"".
"
102 ,2,1072 ,3 ,Harz,51.72515265,10.694599785801,1,7 ,7,3," ""Hotel Waldfrieden, Harz"".
"
103 ,2,1501 ,4 ,Harz,51.72515265,10.694599785801,1,7 ,8,3," ""Hotel Waldfrieden, Harz"".
"
104 ,2,1868 ,2 ,Harz,51.72515265,10.694599785801,1,14 ,9,3," ""Hotel Waldfrieden, Harz"".
"
105 ,1,1172 ,3 ,Harz,51.72515265,10.694599785801,1,7 ,5,3," ""Hotel Waldfrieden, Harz"".
"
106 ,2,1888 ,2 ,Harz,51.72515265,10.694599785801,1,7 ,6,5," ""Hotel Maritim, Harz"".
"
107 ,2,1888 ,3 ,Harz,51.72515265,10.694599785801,0,7 ,7,5," ""Hotel Maritim, Harz"".
"
108 ,1,3768 ,2 ,Harz,51.72515265,10.694599785801,1,14 ,5,5," ""Hotel Maritim, Harz"".
"
109 ,2,484 ,2 ,Harz,51.72515265,10.694599785801,1,7 ,8,6," ""H.Flat Harz"".
"
110 ,2,374 ,4 ,Harz,51.72515265,10.694599785801,1,7 ,9,6," ""H.Flat Harz"".
"
111 ,2,589 ,3 ,Harz,51.72515265,10.694599785801,1,7 ,6,6," ""H.Flat Harz"".
"
112 ,1,719 ,4 ,Harz,51.72515265,10.694599785801,0,7 ,7,6," ""H.Flat Harz"".
"
113 ,1,1248 ,4 ,Harz,51.72515265,10.694599785801,1,14 ,8,6," ""H.Flat Harz"".
"
114 ,0,398 ,2 ,NorthSea,47.4918099,11.0850043,1,7 ,7,1," ""Pension Murra, North Sea"".
"
115 ,2,398 ,2 ,NorthSea,47.4918099,11.0850043,1,7 ,6,1," ""Pension Murra, North Sea"".
"
116 ,0,1348 ,3 ,NorthSea,47.4918099,11.0850043,1,7 ,7,2," ""Pension Nina, North Sea"".
"
117 ,0,1348 ,2 ,NorthSea,47.4918099,11.0850043,1,7 ,8,2," ""Pension Nina, North Sea"".
"
118 ,2,3228 ,2 ,NorthSea,47.4918099,11.0850043,1,14 ,5,2," ""Hotel Silbermoeve, North Sea"".
"
119 ,2,1618 ,2 ,NorthSea,47.4918099,11.0850043,0,7 ,9,2," ""Hotel Silbermoeve, North Sea"".
"
120 ,0,719 ,4 ,NorthSea,47.4918099,11.0850043,1,7 ,8,6," ""H.Flat North Sea"".
"
121 ,0,669 ,6 ,NorthSea,47.4918099,11.0850043,1,7 ,7,6," ""H.Flat North Sea"".
"
122 ,0,2108 ,4 ,NorthSea,47.4918099,11.0850043,1,14 ,8,6," ""H.Flat North Sea"".
"
123 ,2,579 ,4 ,NorthSea,47.4918099,11.0850043,0,7 ,6,6," ""H.Flat North Sea"".
"
124 ,2,664 ,5 ,NorthSea,47.4918099,11.0850043,1,7 ,7,6," ""H.Flat North Sea"".
"
125 ,2,1138 ,4 ,NorthSea,47.4918099,11.0850043,1,14 ,8,6," ""H.Flat North Sea"".
"
126 ,4,2198 ,3 ,NorthSea,47.4918099,11.0850043,1,14 ,9,6," ""H.Flat North Sea"".
"
127 ,2,1044 ,6 ,NorthSea,47.4918099,11.0850043,0,7 ,6,6," ""H.Flat North Sea"".
"
128 ,4,719 ,3 ,NorthSea,47.4918099,11.0850043,1,7 ,8,6," ""H.Flat Sylt"".
"
144 ,1,547 ,3 ,BlackForest,29.683185,-98.1135839,1,7 ,5,2," ""Hotel Hirschen, Black Forest"".
"
145 ,2,868 ,2 ,BlackForest,29.683185,-98.1135839,1,14 ,6,2," ""Hotel Hirschen, Black Forest"".
"
146 ,1,907 ,3 ,BlackForest,29.683185,-98.1135839,1,7 ,7,3," ""Hotel Waldwinkel, Black Forest"".
"
147 ,1,698 ,2 ,BlackForest,29.683185,-98.1135839,1,14 ,8,3," ""Hotel Waldwinkel, Black Forest"".
"
148 ,1,738 ,2 ,BlackForest,29.683185,-98.1135839,0,7 ,9,3," ""Berghotel Kandel, Black Forest"".
"
149 ,2,922 ,3 ,BlackForest,29.683185,-98.1135839,1,7 ,8,3," ""Berghotel Kandel, Black Forest"".
"
150 ,1,3732 ,4 ,BlackForest,29.683185,-98.1135839,1,14 ,7,4," ""Kurhotel, Black Forest"".
"
151 ,2,1138 ,2 ,BlackForest,29.683185,-98.1135839,1,7 ,6,4," ""Kurhotel, Black Forest"".
"
152 ,1,449 ,2 ,BlackForest,29.683185,-98.1135839,0,7 ,5,6," ""H.Flat Black Forest"".
"
153 ,1,459 ,5 ,BlackForest,29.683185,-98.1135839,1,7 ,6,6," ""H.Flat Black Forest"".
"
154 ,1,1039 ,3 ,BlackForest,29.683185,-98.1135839,1,7 ,7,6," ""H.Flat Black Forest"".
"
155 ,1,2538 ,3 ,BlackForest,29.683185,-98.1135839,1,14 ,8,6," ""H.Flat Black Forest"".
"
156 ,2,1313 ,2 ,BlackForest,29.683185,-98.1135839,1,14 ,9,6," ""H.Flat Black Forest"".
"
157 ,2,904 ,6 ,BlackForest,29.683185,-98.1135839,1,7 ,10,6," ""H.Flat Black Forest"".
"
158 ,2,984 ,7 ,BlackForest,29.683185,-98.1135839,0,7 ,7,6," ""H.Flat Black Forest"".
"
159 ,2,638 ,2 ,Thuringia,50.7333163,11.0747905,1,7 ,5,3," ""Berghotel Oberhof, Thuringia"".
"
160 ,2,922 ,3 ,Thuringia,50.7333163,11.0747905,1,7 ,8,3," ""Berghotel Oberhof, Thuringia"".
"
161 ,4,998 ,2 ,Thuringia,50.7333163,11.0747905,1,7 ,6,3," ""Hotel Finsterbergen, Thuringia"".
"
162 ,1,2588 ,3 ,Thuringia,50.7333163,11.0747905,1,14 ,7,3," ""Hotel Finsterbergen, Thuringia"".
"
163 ,1,1377 ,4 ,Thuringia,50.7333163,11.0747905,0,7 ,8,4," ""Hotel Rennsteig, Thuringia"".
"
164 ,2,918 ,2 ,Thuringia,50.7333163,11.0747905,1,7 ,9,4," ""Hotel Rennsteig, Thuringia"".
"
165 ,4,2285 ,3 ,Thuringia,50.7333163,11.0747905,1,14 ,8,4," ""Hotel Rennsteig, Thuringia"".
"
166 ,2,2668 ,2 ,Thuringia,50.7333163,11.0747905,1,14 ,10,4," ""Hotel Panorama, Thuringia"".
"
167 ,4,1497 ,3 ,Thuringia,50.7333163,11.0747905,1,7 ,8,4," ""Hotel Panorama, Thuringia"".
"
168 ,4,2388 ,3 ,Thuringia,50.7333163,11.0747905,1,14 ,8,4," ""Hotel Panorama, Thuringia"".
"
169 ,2,589 ,4 ,Thuringia,50.7333163,11.0747905,1,7 ,7,6," ""H.Flat Thuringia"".
"
170 ,2,1128 ,4 ,Thuringia,50.7333163,11.0747905,0,14 ,6,6," ""H.Flat Thuringia"".
"
171 ,2,589 ,4 ,Thuringia,50.7333163,11.0747905,1,7 ,5,6," ""H.Flat Thuringia"".
"
172 ,2,1148 ,4 ,Thuringia,50.7333163,11.0747905,1,14 ,7,6," ""H.Flat Thuringia"".
"
173 ,1,574 ,4 ,Thuringia,50.7333163,11.0747905,1,7 ,8,6," ""H.Flat Thuringia"".
"
174 ,0,858 ,4 ,Atlantic,39.5143268,-74.6632882,1,14 ,5,6," ""H.Flat Atlantik, France"".
"
175 ,0,2078 ,4 ,Atlantic,39.5143268,-74.6632882,1,14 ,6,6," ""H.Flat Atlantik, France"".
"
176 ,0,4718 ,7 ,Atlantic,39.5143268,-74.6632882,1,14 ,7,6," ""H.Flat Atlantik, France"".
"
177 ,0,1698 ,4 ,Atlantic,39.5143268,-74.6632882,1,14 ,8,6," ""H.Flat Atlantik, France"".
"
178 ,0,649 ,6 ,Atlantic,39.5143268,-74.6632882,1,7 ,9,6," ""H.Flat Atlantik, France"".
"
179 ,0,394 ,3 ,Atlantic,39.5143268,-74.6632882,1,7 ,6,6," ""H.Flat Atlantik, France"".
"
180 ,0,1289 ,5 ,Atlantic,39.5143268,-74.6632882,1,7 ,7,6," ""H.Flat Atlantik, France"".
"
181 ,0,879 ,4 ,Atlantic,39.5143268,-74.6632882,1,7 ,8,6," ""H.Flat Atlantik, France"".
"
182 ,0,1347 ,3 ,Atlantic,39.5143268,-74.6632882,1,21 ,5,6," ""H.Flat Atlantik, France"".
"
183 ,4,838 ,5 ,Atlantic,39.5143268,-74.6632882,1,14 ,6,6," ""H.Flat Atlantik, France"".
"
184 ,4,1938 ,6 ,Atlantic,39.5143268,-74.6632882,1,14 ,7,6," ""H.Flat Atlantik, France"".
"
185 ,4,849 ,6 ,Atlantic,39.5143268,-74.6632882,1,7 ,8,6," ""H.Flat Atlantik, France"".
"
186 ,4,1204 ,8 ,Atlantic,39.5143268,-74.6632882,1,7 ,6,6," ""H.Flat Atlantik, France"".
"
187 ,2,2878 ,8 ,Atlantic,39.5143268,-74.6632882,1,14 ,7,6," ""H.Flat Atlantik, France"".
"
188 ,2,2187 ,2 ,Atlantic,39.5143268,-74.6632882,1,21 ,8,6," ""H.Flat Atlantik, France"".
"
189 ,0,519 ,2 ,CotedAzur,-26.116624,28.2507261,1,7 ,4,6," ""H.Flat Cote d'Azur"".
"
190 ,0,479 ,3 ,CotedAzur,-26.116624,28.2507261,1,7 ,5,6," ""H.Flat Cote d'Azur"".
"
191 ,0,829 ,7 ,CotedAzur,-26.116624,28.2507261,1,7 ,6,6," ""H.Flat Cote d'Azur"".
"
192 ,0,1089 ,5 ,CotedAzur,-26.116624,28.2507261,1,7 ,7,6," ""H.Flat Cote d'Azur"".
"
193 ,0,1029 ,5 ,CotedAzur,-26.116624,28.2507261,1,7 ,8,6," ""H.Flat Cote d'Azur"".
"
194 ,0,799 ,6 ,CotedAzur,-26.116624,28.2507261,1,7 ,9,6," ""H.Flat Cote d'Azur"".
"
195 ,0,449 ,4 ,CotedAzur,-26.116624,28.2507261,0,7 ,10,6," ""H.Flat Cote d'Azur"".
"
196 ,0,1198 ,4 ,CotedAzur,-26.116624,28.2507261,1,14 ,5,6," ""H.Flat Cote d'Azur"".
"
197 ,0,1108 ,4 ,CotedAzur,-26.116624,28.2507261,0,14 ,6,6," ""H.Flat Cote d'Azur"".
"
198 ,0,4458 ,7 ,CotedAzur,-26.116624,28.2507261,1,14 ,7,6," ""H.Flat Cote d'Azur"".
"
199 ,4,2678 ,3 ,CotedAzur,-26.116624,28.2507261,1,14 ,8,6," ""H.Flat Cote d'Azur"".
"
200 ,4,1598 ,4 ,CotedAzur,-26.116624,28.2507261,1,14 ,9,6," ""H.Flat Cote d'Azur"".
"
201 ,4,589 ,6 ,CotedAzur,-26.116624,28.2507261,1,7 ,5,6," ""H.Flat Cote d'Azur"".
"
202 ,2,449 ,2 ,CotedAzur,-26.116624,28.2507261,0,7 ,6,6," ""H.Flat Cote d'Azur"".
"
203 ,2,1838 ,3 ,CotedAzur,-26.116624,28.2507261,1,14 ,7,6," ""H.Flat Cote d'Azur"".
"
204 ,0,1539 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,5,1," ""Caravan La Pinede"".
"
205 ,0,2469 ,3 ,Corsica,42.1640662,9.0982074,2,14 ,6,1," ""Hotel L'Esquinade"".
"
206 ,0,5269 ,4 ,Corsica,42.1640662,9.0982074,2,14 ,7,2," ""Feriendorf Vallicella"".
"
207 ,0,2249 ,3 ,Corsica,42.1640662,9.0982074,2,21 ,6,2," ""Mobilhomes La Pinede"".
"
208 ,0,1898 ,2 ,Corsica,42.1640662,9.0982074,2,7 ,8,2," ""Hotel Funtana Marina"".
"
209 ,0,3522 ,4 ,Corsica,42.1640662,9.0982074,2,7 ,7,2," ""Feriendorf Vallicella"".
"
210 ,0,3459 ,3 ,Corsica,42.1640662,9.0982074,2,14 ,8,3," ""Calvi-Hotel"".
"
211 ,0,2539 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,9,3," ""Studios Le Rocher"".
"
212 ,0,5659 ,3 ,Corsica,42.1640662,9.0982074,2,21 ,7,3," ""Hotel Pineto"".
"
213 ,0,3298 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,6,3," ""Hotel Orizonte"".
"
214 ,4,2718 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,9,3," ""Grand Hotel"".
"
215 ,4,5678 ,3 ,Corsica,42.1640662,9.0982074,2,21 ,8,3," ""Grand Hotel"".
"
216 ,4,2038 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,6,2," ""Mobilhomes La Pinede"".
"
217 ,1,634 ,1 ,Corsica,42.1640662,9.0982074,2,7 ,4,2," ""Mobilhomes La Pinede"".
"
218 ,1,2578 ,2 ,Corsica,42.1640662,9.0982074,2,14 ,5,3," ""Grand Hotel"".
"
219 ,0,659 ,4 ,Normandy,49.0677708,0.3138532,1,7 ,6,6," ""H.Flat Normandy"".
"
220 ,0,709 ,2 ,Normandy,49.0677708,0.3138532,1,7 ,7,6," ""H.Flat Normandy"".
"
221 ,4,809 ,4 ,Normandy,49.0677708,0.3138532,1,7 ,8,6," ""H.Flat Normandy"".
"
222 ,4,1418 ,2 ,Normandy,49.0677708,0.3138532,1,14 ,8,6," ""H.Flat Normandy"".
"
223 ,2,1618 ,4 ,Normandy,49.0677708,0.3138532,1,14 ,7,6," ""H.Flat Normandy"".
"
224 ,0,689 ,4 ,Brittany,48.16189165,-2.68371136307505,1,7 ,6,6," ""H.Flat Brittany"".
"
225 ,0,1549 ,7 ,Brittany,48.16189165,-2.68371136307505,1,7 ,7,6," ""H.Flat Brittany"".
"
226 ,0,1064 ,5 ,Brittany,48.16189165,-2.68371136307505,1,7 ,8,6," ""H.Flat Brittany"".
"
227 ,0,519 ,4 ,Brittany,48.16189165,-2.68371136307505,1,7 ,9,6," ""H.Flat Brittany"".
"
228 ,4,1219 ,6 ,Brittany,48.16189165,-2.68371136307505,1,7 ,8,6," ""H.Flat Brittany"".
"
229 ,4,889 ,4 ,Brittany,48.16189165,-2.68371136307505,1,7 ,7,6," ""H.Flat Brittany"".
"
230 ,4,1268 ,4 ,Brittany,48.16189165,-2.68371136307505,1,14 ,6,6," ""H.Flat Brittany"".
"
231 ,2,2108 ,5 ,Brittany,48.16189165,-2.68371136307505,1,14 ,7,6," ""H.Flat Brittany"".
"
232 ,2,1258 ,4 ,Brittany,48.16189165,-2.68371136307505,1,14 ,8,6," ""H.Flat Brittany"".
"
233 ,2,1797 ,4 ,Brittany,48.16189165,-2.68371136307505,1,21 ,6,6," ""H.Flat Brittany"".
"
234 ,0,3485 ,3 ,Attica,40.2942012,-87.2489023,2,14 ,5,4," ""Hotel Golden Coast, Attica"".
"
235 ,0,2038 ,2 ,Attica,40.2942012,-87.2489023,2,14 ,4,2," ""Hotel Calamos Beach, Attica"".
"
236 ,0,3129 ,4 ,Attica,40.2942012,-87.2489023,2,7 ,9,3," ""Hotel Kalypso Club, Attica"".
"
237 ,0,2518 ,2 ,Attica,40.2942012,-87.2489023,2,14 ,6,3," ""Hotel Menexelis, Attica"".
"
